Product_Identifier,Supermarket_Identifier,Product_Supermarket_Identifier,Product_Weight,Product_Fat_Content,Product_Shelf_Visibility,Product_Type,Product_Price,Supermarket_Opening_Year,Supermarket _Size,Supermarket_Location_Type,Supermarket_Type,Average_Price_per_ProductType,Product_Supermarket_Sales
FDD29,CHUKWUDI027,FDD29_CHUKWUDI027,,Low Fat,0.018321361,Frozen Foods,638.42,1992,Medium,Cluster 3,Supermarket Type3,388.07109409190423,12049.32
FDD58,CHUKWUDI013,FDD58_CHUKWUDI013,7.76,Low Fat,0.05930285,Snack Foods,246.93,1994,High,Cluster 3,Supermarket Type1,395.3521899736158,4244.48
FDK15,CHUKWUDI010,FDK15_CHUKWUDI010,10.8,Low Fat,0.164724567,Meat,246.01,2005,,Cluster 3,Grocery Store,390.9528030303029,248.01
NCK05,CHUKWUDI013,NCK05_CHUKWUDI013,20.1,Low Fat,0.077389797,Health and Hygiene,152.13,1994,High,Cluster 3,Supermarket Type1,367.1430293159605,3368.95
DRG23,CHUKWUDI027,DRG23_CHUKWUDI027,,Low Fat,0.086360962,Hard Drinks,378.17,1992,Medium,Cluster 3,Supermarket Type3,376.59880597014916,6098.73
FDJ21,CHUKWUDI045,FDJ21_CHUKWUDI045,16.7,Normal Fat,0.038606365,Snack Foods,366.28,2009,,Cluster 2,Supermarket Type1,395.3521899736158,6925.98
FDX01,CHUKWUDI010,FDX01_CHUKWUDI010,10.1,Low Fat,0.040446145,Canned,295.29,2005,,Cluster 3,Grocery Store,391.7176329787233,291.29
NCE06,CHUKWUDI035,NCE06_CHUKWUDI035,5.825,Ultra Low fat,0.091467933,Household,399.47,2011,Small,Cluster 2,Supermarket Type1,399.9994179894175,3235.79
FDA47,CHUKWUDI013,FDA47_CHUKWUDI013,10.5,Normal Fat,0.11657670199999999,Baking Goods,407.8,1994,High,Cluster 3,Supermarket Type1,364.91892441860455,4485.83
FDB05,CHUKWUDI027,FDB05_CHUKWUDI027,,Low Fat,0.08279545,Frozen Foods,614.69,1992,Medium,Cluster 3,Supermarket Type3,388.07109409190423,11764.69
NCR53,CHUKWUDI049,NCR53_CHUKWUDI049,12.15,Low Fat,0.14526636,Health and Hygiene,560.1,2006,Medium,Cluster 1,Supermarket Type1,367.1430293159605,8439.02
DRC24,CHUKWUDI018,DRC24_CHUKWUDI018,17.85,Low Fat,0.02492239,Soft Drinks,383.75,2016,Medium,Cluster 3,Supermarket Type2,386.99823754789264,7305.49
NCH07,CHUKWUDI017,NCH07_CHUKWUDI017,13.15,Low Fat,0.093191195,Household,395.4,2014,,Cluster 2,Supermarket Type1,399.9994179894175,3565.36
FDM02,CHUKWUDI010,FDM02_CHUKWUDI010,12.5,Normal Fat,0.12341737,Canned,215.05,2005,,Cluster 3,Grocery Store,391.7176329787233,218.05
FDI07,CHUKWUDI017,FDI07_CHUKWUDI017,12.35,Normal Fat,0.033951827000000004,Meat,493.11,2014,,Cluster 2,Supermarket Type1,390.9528030303029,7415.35
FDY58,CHUKWUDI017,FDY58_CHUKWUDI017,11.65,Low Fat,0.040144377,Snack Foods,572.42,2014,,Cluster 2,Supermarket Type1,395.3521899736158,16556.78
NCE31,CHUKWUDI010,NCE31_CHUKWUDI010,7.67,Low Fat,0.309390255,Household,83.05,2005,,Cluster 3,Grocery Store,399.9994179894175,346.22
FDT09,CHUKWUDI049,FDT09_CHUKWUDI049,15.15,Normal Fat,0.012282366000000001,Snack Foods,331.32,2006,Medium,Cluster 1,Supermarket Type1,395.3521899736158,4284.42
FDU57,CHUKWUDI010,FDU57_CHUKWUDI010,8.27,Normal Fat,0.149895348,Snack Foods,380.18,2005,,Cluster 3,Grocery Store,395.3521899736158,1128.53
FDP40,CHUKWUDI046,FDP40_CHUKWUDI046,4.555,Normal Fat,0.034357169,Frozen Foods,281.64,2004,Small,Cluster 1,Supermarket Type1,388.07109409190423,6711.26
FDW48,CHUKWUDI013,FDW48_CHUKWUDI013,18.0,Low Fat,0.008533716,Baking Goods,196.4,1994,High,Cluster 3,Supermarket Type1,364.91892441860455,1007.02
FDJ40,CHUKWUDI013,FDJ40_CHUKWUDI013,13.6,Normal Fat,0.049547993,Frozen Foods,271.73,1994,High,Cluster 3,Supermarket Type1,388.07109409190423,6005.52
FDZ47,CHUKWUDI049,FDZ47_CHUKWUDI049,20.7,Normal Fat,0.079419755,Baking Goods,249.51,2006,Medium,Cluster 1,Supermarket Type1,364.91892441860455,3720.16
DRQ35,CHUKWUDI049,DRQ35_CHUKWUDI049,9.3,Low Fat,0.042357202999999996,Hard Drinks,308.1,2006,Medium,Cluster 1,Supermarket Type1,376.59880597014916,4643.96
FDD34,CHUKWUDI013,FDD34_CHUKWUDI013,7.945,Low Fat,0.015863075,Snack Foods,404.55,1994,High,Cluster 3,Supermarket Type1,395.3521899736158,6117.04
FDJ20,CHUKWUDI013,FDJ20_CHUKWUDI013,20.7,Normal Fat,0.100091576,Fruits and Vegetables,313.85,1994,High,Cluster 3,Supermarket Type1,398.2481124497989,5263.15
FDN28,CHUKWUDI049,FDN28_CHUKWUDI049,5.88,Normal Fat,0.030294931,Frozen Foods,260.25,2006,Medium,Cluster 1,Supermarket Type1,388.07109409190423,1031.99
FDH44,CHUKWUDI035,FDH44_CHUKWUDI035,19.1,Normal Fat,0.025867261000000003,Fruits and Vegetables,369.1,2011,Small,Cluster 2,Supermarket Type1,398.2481124497989,3678.55
DRG48,CHUKWUDI046,DRG48_CHUKWUDI046,5.78,Low Fat,0.014555066,Soft Drinks,363.03,2004,Small,Cluster 1,Supermarket Type1,386.99823754789264,7655.04
FDW22,CHUKWUDI027,FDW22_CHUKWUDI027,,Normal Fat,0.030143704,Snack Foods,555.03,1992,Medium,Cluster 3,Supermarket Type3,395.3521899736158,15519.8
FDT43,CHUKWUDI010,FDT43_CHUKWUDI010,16.35,Low Fat,0.034393057000000005,Fruits and Vegetables,127.08,2005,,Cluster 3,Grocery Store,398.2481124497989,389.49
FDF29,CHUKWUDI035,FDF29_CHUKWUDI035,15.1,Normal Fat,0.019930418000000002,Frozen Foods,328.83,2011,Small,Cluster 2,Supermarket Type1,388.07109409190423,7140.71
NCD31,CHUKWUDI027,NCD31_CHUKWUDI027,,Low Fat,0.015359722,Household,409.38,1992,Medium,Cluster 3,Supermarket Type3,399.9994179894175,4933.58
FDA47,CHUKWUDI046,FDA47_CHUKWUDI046,10.5,Normal Fat,0.116673795,Baking Goods,404.3,2004,Small,Cluster 1,Supermarket Type1,364.91892441860455,8971.66
FDV26,CHUKWUDI035,FDV26_CHUKWUDI035,20.25,Normal Fat,0.07614605,Dairy,492.7,2011,Small,Cluster 2,Supermarket Type1,409.5043428571421,11704.76
FDG35,CHUKWUDI049,FDG35_CHUKWUDI049,21.2,Normal Fat,0.0,Starchy Foods,434.18,2006,Medium,Cluster 1,Supermarket Type1,421.2993827160495,7385.39
FDZ28,CHUKWUDI010,FDZ28_CHUKWUDI010,20.0,Normal Fat,0.08618788599999999,Frozen Foods,313.67,2005,,Cluster 3,Grocery Store,388.07109409190423,317.92
NCO18,CHUKWUDI017,NCO18_CHUKWUDI017,13.15,Low Fat,0.024790707000000002,Household,443.92,2014,,Cluster 2,Supermarket Type1,399.9994179894175,9777.27
FDT12,CHUKWUDI027,FDT12_CHUKWUDI027,,Normal Fat,0.049381405999999996,Baking Goods,567.02,1992,Medium,Cluster 3,Supermarket Type3,364.91892441860455,11849.58
FDZ56,CHUKWUDI049,FDZ56_CHUKWUDI049,16.25,Low Fat,0.025776993999999998,Fruits and Vegetables,424.87,2006,Medium,Cluster 1,Supermarket Type1,398.2481124497989,7159.01
FDJ53,CHUKWUDI018,FDJ53_CHUKWUDI018,10.5,Low Fat,0.071548187,Frozen Foods,300.52,2016,Medium,Cluster 3,Supermarket Type2,388.07109409190423,1506.37
FDR23,CHUKWUDI017,FDR23_CHUKWUDI017,15.85,Low Fat,0.0,Breads,436.84,2014,,Cluster 2,Supermarket Type1,399.1672262773725,7057.48
FDR04,CHUKWUDI046,FDR04_CHUKWUDI046,7.075,Low Fat,0.022566975,Frozen Foods,243.27,2004,Small,Cluster 1,Supermarket Type1,388.07109409190423,3159.22
NCB07,CHUKWUDI027,NCB07_CHUKWUDI027,,Low Fat,0.077132215,Household,493.53,1992,Medium,Cluster 3,Supermarket Type3,399.9994179894175,14730.83
FDQ49,CHUKWUDI027,FDQ49_CHUKWUDI027,,Normal Fat,0.039057677,Breakfast,389.91,1992,Medium,Cluster 3,Supermarket Type3,395.34833333333324,8214.31
FDH60,CHUKWUDI045,FDH60_CHUKWUDI045,19.7,Normal Fat,0.0,Baking Goods,494.78,2009,,Cluster 2,Supermarket Type1,364.91892441860455,4419.25
DRB24,CHUKWUDI045,DRB24_CHUKWUDI045,8.785,Low Fat,0.020618957,Soft Drinks,382.66,2009,,Cluster 2,Supermarket Type1,386.99823754789264,10426.43
FDE08,CHUKWUDI019,FDE08_CHUKWUDI019,,Low Fat,0.08635240300000001,Fruits and Vegetables,374.68,1992,Small,Cluster 1,Grocery Store,398.2481124497989,1113.55
FDY35,CHUKWUDI010,FDY35_CHUKWUDI010,17.6,Normal Fat,0.026827052,Breads,119.6,2005,,Cluster 3,Grocery Store,399.1672262773725,229.7
FDY49,CHUKWUDI017,FDY49_CHUKWUDI017,17.2,Normal Fat,0.012080016,Canned,411.05,2014,,Cluster 2,Supermarket Type1,391.7176329787233,6604.74
FDI56,CHUKWUDI010,FDI56_CHUKWUDI010,7.325,Low Fat,0.156307983,Fruits and Vegetables,230.54,2005,,Cluster 3,Grocery Store,398.2481124497989,228.04
FDU34,CHUKWUDI035,FDU34_CHUKWUDI035,18.25,Low Fat,0.07518071,Snack Foods,315.51,2011,Small,Cluster 2,Supermarket Type1,395.3521899736158,4046.4
FDS50,CHUKWUDI017,FDS50_CHUKWUDI017,17.0,Low Fat,0.055746931,Dairy,550.03,2014,,Cluster 2,Supermarket Type1,409.5043428571421,5542.79
DRN37,CHUKWUDI018,DRN37_CHUKWUDI018,9.6,Ultra Low fat,0.096689673,Soft Drinks,420.04,2016,Medium,Cluster 3,Supermarket Type2,386.99823754789264,3342.32
NCP43,CHUKWUDI035,NCP43_CHUKWUDI035,17.75,Low Fat,0.030501281,Others,451.42,2011,Small,Cluster 2,Supermarket Type1,388.6077000000003,8538.89
FDB38,CHUKWUDI046,FDB38_CHUKWUDI046,19.5,Normal Fat,0.027346699999999998,Canned,397.48,2004,Small,Cluster 1,Supermarket Type1,391.7176329787233,4394.28
FDE26,CHUKWUDI046,FDE26_CHUKWUDI046,9.3,Low Fat,0.089005769,Canned,359.95,2004,Small,Cluster 1,Supermarket Type1,391.7176329787233,6862.73
NCY06,CHUKWUDI045,NCY06_CHUKWUDI045,15.25,Low Fat,0.061308889000000005,Household,322.24,2009,,Cluster 2,Supermarket Type1,399.9994179894175,5872.36
NCB06,CHUKWUDI035,NCB06_CHUKWUDI035,17.6,Low Fat,0.082316506,Health and Hygiene,401.73,2011,Small,Cluster 2,Supermarket Type1,367.1430293159605,3994.8
FDR49,CHUKWUDI010,FDR49_CHUKWUDI010,8.71,Low Fat,0.23303981699999998,Canned,123.84,2005,,Cluster 3,Grocery Store,391.7176329787233,239.69
FDN09,CHUKWUDI045,FDN09_CHUKWUDI045,14.15,Ultra Low fat,0.0,Snack Foods,610.46,2009,,Cluster 2,Supermarket Type1,395.3521899736158,1827.62
NCV53,CHUKWUDI017,NCV53_CHUKWUDI017,8.27,Low Fat,0.018920019,Health and Hygiene,595.22,2014,,Cluster 2,Supermarket Type1,367.1430293159605,15579.72
FDB08,CHUKWUDI017,FDB08_CHUKWUDI017,6.055,Low Fat,0.03127929,Fruits and Vegetables,400.89,2014,,Cluster 2,Supermarket Type1,398.2481124497989,6017.17
FDD40,CHUKWUDI046,FDD40_CHUKWUDI046,20.25,Normal Fat,0.014793357,Dairy,478.79,2004,Small,Cluster 1,Supermarket Type1,409.5043428571421,7696.65
DRD15,CHUKWUDI019,DRD15_CHUKWUDI019,,Low Fat,0.09944232900000001,Dairy,582.91,1992,Small,Cluster 1,Grocery Store,409.5043428571421,1742.73
FDH26,CHUKWUDI046,FDH26_CHUKWUDI046,19.25,Normal Fat,0.034699737,Canned,354.37,2004,Small,Cluster 1,Supermarket Type1,391.7176329787233,10233.35
FDW16,CHUKWUDI013,FDW16_CHUKWUDI013,17.35,Normal Fat,0.041439718,Frozen Foods,234.45,1994,High,Cluster 3,Supermarket Type1,388.07109409190423,7120.73
FDW09,CHUKWUDI013,FDW09_CHUKWUDI013,13.65,Normal Fat,0.025899245,Snack Foods,202.83,1994,High,Cluster 3,Supermarket Type1,395.3521899736158,1980.76
FDF10,CHUKWUDI013,FDF10_CHUKWUDI013,15.5,Normal Fat,0.156797787,Snack Foods,371.6,1994,High,Cluster 3,Supermarket Type1,395.3521899736158,9932.07
FDZ60,CHUKWUDI049,FDZ60_CHUKWUDI049,20.5,Low Fat,0.11954738699999999,Baking Goods,272.4,2006,Medium,Cluster 1,Supermarket Type1,364.91892441860455,1348.25
FDZ12,CHUKWUDI018,FDZ12_CHUKWUDI018,9.17,Low Fat,0.10339830900000001,Baking Goods,359.87,2016,Medium,Cluster 3,Supermarket Type2,364.91892441860455,6441.62
FDW22,CHUKWUDI049,FDW22_CHUKWUDI049,9.695,Normal Fat,0.03033748,Snack Foods,557.28,2006,Medium,Cluster 1,Supermarket Type1,395.3521899736158,14411.24
FDP19,CHUKWUDI046,FDP19_CHUKWUDI046,11.5,Low Fat,0.173516063,Fruits and Vegetables,320.41,2004,Small,Cluster 1,Supermarket Type1,398.2481124497989,6135.35
FDR59,CHUKWUDI045,FDR59_CHUKWUDI045,14.5,Normal Fat,0.063993068,Breads,651.15,2009,,Cluster 2,Supermarket Type1,399.1672262773725,13737.12
NCX41,CHUKWUDI019,NCX41_CHUKWUDI019,,Low Fat,0.031024167999999998,Health and Hygiene,526.31,1992,Small,Cluster 1,Grocery Store,367.1430293159605,3705.18
FDO39,CHUKWUDI046,FDO39_CHUKWUDI046,6.985,Normal Fat,0.137366883,Meat,462.4,2004,Small,Cluster 1,Supermarket Type1,390.9528030303029,9647.44
FDV20,CHUKWUDI010,FDV20_CHUKWUDI010,20.2,Normal Fat,0.100095288,Fruits and Vegetables,313.17,2005,,Cluster 3,Grocery Store,398.2481124497989,317.92
FDE08,CHUKWUDI049,FDE08_CHUKWUDI049,18.2,Low Fat,0.049396364000000005,Fruits and Vegetables,366.18,2006,Medium,Cluster 1,Supermarket Type1,398.2481124497989,8908.4
NCC42,CHUKWUDI046,NCC42_CHUKWUDI046,15.0,Low Fat,0.044908404000000006,Health and Hygiene,350.71,2004,Small,Cluster 1,Supermarket Type1,367.1430293159605,3512.1
FDN33,CHUKWUDI046,FDN33_CHUKWUDI046,6.305,Normal Fat,0.123115764,Snack Foods,239.11,2004,Small,Cluster 1,Supermarket Type1,395.3521899736158,1654.51
NCP06,CHUKWUDI046,NCP06_CHUKWUDI046,20.7,Low Fat,0.039245805,Household,378.59,2004,Small,Cluster 1,Supermarket Type1,399.9994179894175,3778.42
FDV31,CHUKWUDI049,FDV31_CHUKWUDI049,9.8,Ultra Low fat,0.0,Fruits and Vegetables,438.09,2006,Medium,Cluster 1,Supermarket Type1,398.2481124497989,9704.04
FDX45,CHUKWUDI027,FDX45_CHUKWUDI027,,Low Fat,0.104348025,Snack Foods,390.66,1992,Medium,Cluster 3,Supermarket Type3,395.3521899736158,12125.88
FDP10,CHUKWUDI049,FDP10_CHUKWUDI049,19.0,Low Fat,0.128289285,Snack Foods,262.41,2006,Medium,Cluster 1,Supermarket Type1,395.3521899736158,2911.21
FDE08,CHUKWUDI018,FDE08_CHUKWUDI018,18.2,Low Fat,0.049520592999999995,Fruits and Vegetables,368.43,2016,Medium,Cluster 3,Supermarket Type2,398.2481124497989,5938.94
FDU13,CHUKWUDI035,FDU13_CHUKWUDI035,8.355,Low Fat,0.187523164,Canned,365.6,2011,Small,Cluster 2,Supermarket Type1,391.7176329787233,11035.64
FDT15,CHUKWUDI019,FDT15_CHUKWUDI019,,Normal Fat,0.074729835,Meat,459.49,1992,Small,Cluster 1,Grocery Store,390.9528030303029,1373.21
FDD11,CHUKWUDI027,FDD11_CHUKWUDI027,,Low Fat,0.03046847,Starchy Foods,636.76,1992,Medium,Cluster 3,Supermarket Type3,421.2993827160495,7590.12
FDN21,CHUKWUDI018,FDN21_CHUKWUDI018,18.6,Low Fat,0.077168705,Snack Foods,401.56,2016,Medium,Cluster 3,Supermarket Type2,395.3521899736158,4028.09
FDF29,CHUKWUDI013,FDF29_CHUKWUDI013,15.1,Normal Fat,0.019917598,Frozen Foods,323.58,1994,High,Cluster 3,Supermarket Type1,388.07109409190423,8763.59
FDG08,CHUKWUDI049,FDG08_CHUKWUDI049,13.15,Normal Fat,0.165616415,Fruits and Vegetables,431.69,2006,Medium,Cluster 1,Supermarket Type1,398.2481124497989,5153.29
FDO46,CHUKWUDI018,FDO46_CHUKWUDI018,9.6,Normal Fat,0.014270393999999999,Snack Foods,468.47,2016,Medium,Cluster 3,Supermarket Type2,395.3521899736158,6618.05
FDB46,CHUKWUDI018,FDB46_CHUKWUDI018,10.5,Normal Fat,0.09414582099999999,Snack Foods,527.06,2016,Medium,Cluster 3,Supermarket Type2,395.3521899736158,5293.11
FDJ27,CHUKWUDI049,FDJ27_CHUKWUDI049,17.7,Normal Fat,0.12206551800000001,Meat,258.42,2006,Medium,Cluster 1,Supermarket Type1,390.9528030303029,6366.71
NCA05,CHUKWUDI017,NCA05_CHUKWUDI017,20.75,Low Fat,0.025272781,Health and Hygiene,366.68,2014,,Cluster 2,Supermarket Type1,367.1430293159605,1113.55
FDH20,CHUKWUDI049,FDH20_CHUKWUDI049,16.1,Normal Fat,0.024987903,Fruits and Vegetables,243.35,2006,Medium,Cluster 1,Supermarket Type1,398.2481124497989,3137.58
FDR56,CHUKWUDI017,FDR56_CHUKWUDI017,15.5,Normal Fat,0.101335811,Fruits and Vegetables,491.44,2014,,Cluster 2,Supermarket Type1,398.2481124497989,8375.76
FDN32,CHUKWUDI049,FDN32_CHUKWUDI049,17.5,Low Fat,0.01558456,Fruits and Vegetables,462.82,2006,Medium,Cluster 1,Supermarket Type1,398.2481124497989,11987.73
FDA33,CHUKWUDI045,FDA33_CHUKWUDI045,6.48,Low Fat,0.033968647000000005,Snack Foods,370.02,2009,,Cluster 2,Supermarket Type1,395.3521899736158,2217.11
FDZ09,CHUKWUDI017,FDZ09_CHUKWUDI017,17.6,Low Fat,0.105472205,Snack Foods,414.22,2014,,Cluster 2,Supermarket Type1,395.3521899736158,7779.87
FDB40,CHUKWUDI010,FDB40_CHUKWUDI010,17.5,Normal Fat,0.012620221000000001,Dairy,362.03,2005,,Cluster 3,Grocery Store,409.5043428571421,729.05
FDV24,CHUKWUDI049,FDV24_CHUKWUDI049,5.635,Low Fat,0.0,Baking Goods,371.76,2006,Medium,Cluster 1,Supermarket Type1,364.91892441860455,2996.1
NCB54,CHUKWUDI049,NCB54_CHUKWUDI049,8.76,Low Fat,0.05013052900000001,Health and Hygiene,320.83,2006,Medium,Cluster 1,Supermarket Type1,367.1430293159605,6391.68
FDF05,CHUKWUDI017,FDF05_CHUKWUDI017,17.5,Low Fat,0.027022882999999998,Frozen Foods,656.23,2014,,Cluster 2,Supermarket Type1,388.07109409190423,13149.55
FDE57,CHUKWUDI013,FDE57_CHUKWUDI013,9.6,Low Fat,0.03625493,Fruits and Vegetables,352.54,1994,High,Cluster 3,Supermarket Type1,398.2481124497989,6736.23
NCL53,CHUKWUDI046,NCL53_CHUKWUDI046,7.5,Low Fat,0.036234918,Health and Hygiene,438.26,2004,Small,Cluster 1,Supermarket Type1,367.1430293159605,9740.65
FDC52,CHUKWUDI019,FDC52_CHUKWUDI019,,Normal Fat,0.014497036000000001,Dairy,377.18,1992,Small,Cluster 1,Grocery Store,409.5043428571421,376.18
NCG07,CHUKWUDI018,NCG07_CHUKWUDI018,12.3,Low Fat,0.05271592,Household,474.13,2016,Medium,Cluster 3,Supermarket Type2,399.9994179894175,1423.15
FDG33,CHUKWUDI019,FDG33_CHUKWUDI019,,Normal Fat,0.24554262699999999,Seafood,430.69,1992,Small,Cluster 1,Grocery Store,401.9480487804876,429.44
DRP35,CHUKWUDI046,DRP35_CHUKWUDI046,18.85,Low Fat,0.09086729699999999,Hard Drinks,318.33,2004,Small,Cluster 1,Supermarket Type1,376.59880597014916,9907.1
FDR45,CHUKWUDI017,FDR45_CHUKWUDI017,10.8,Low Fat,0.029107004,Snack Foods,601.31,2014,,Cluster 2,Supermarket Type1,395.3521899736158,11353.55
NCQ30,CHUKWUDI019,NCQ30_CHUKWUDI019,,Low Fat,0.050901814000000004,Household,301.35,1992,Small,Cluster 1,Grocery Store,399.9994179894175,913.81
FDK36,CHUKWUDI013,FDK36_CHUKWUDI013,7.09,Ultra Low fat,0.00720931,Baking Goods,120.26,1994,High,Cluster 3,Supermarket Type1,364.91892441860455,2673.19
FDF52,CHUKWUDI045,FDF52_CHUKWUDI045,9.3,Low Fat,0.066918731,Frozen Foods,460.57,2009,,Cluster 2,Supermarket Type1,388.07109409190423,4104.66
FDA08,CHUKWUDI017,FDA08_CHUKWUDI017,11.85,Normal Fat,0.05036845400000001,Fruits and Vegetables,409.63,2014,,Cluster 2,Supermarket Type1,398.2481124497989,4522.45
DRD27,CHUKWUDI013,DRD27_CHUKWUDI013,18.75,Low Fat,0.023820082000000003,Dairy,244.01,1994,High,Cluster 3,Supermarket Type1,409.5043428571421,3720.16
FDZ09,CHUKWUDI046,FDZ09_CHUKWUDI046,17.6,Low Fat,0.10487896699999999,Snack Foods,412.22,2004,Small,Cluster 1,Supermarket Type1,395.3521899736158,6142.01
FDJ10,CHUKWUDI045,FDJ10_CHUKWUDI045,5.095,Normal Fat,0.129766301,Snack Foods,354.21,2009,,Cluster 2,Supermarket Type1,395.3521899736158,8077.82
FDW39,CHUKWUDI018,FDW39_CHUKWUDI018,6.69,Normal Fat,0.037060755,Meat,442.09,2016,Medium,Cluster 3,Supermarket Type2,390.9528030303029,3528.74
FDZ27,CHUKWUDI013,FDZ27_CHUKWUDI013,7.935,Ultra Low fat,0.017141985,Dairy,125.09,1994,High,Cluster 3,Supermarket Type1,409.5043428571421,374.51
FDU04,CHUKWUDI046,FDU04_CHUKWUDI046,7.93,Low Fat,0.0,Frozen Foods,304.6,2004,Small,Cluster 1,Supermarket Type1,388.07109409190423,7005.88
FDP32,CHUKWUDI046,FDP32_CHUKWUDI046,6.65,Low Fat,0.087669485,Fruits and Vegetables,318.17,2004,Small,Cluster 1,Supermarket Type1,398.2481124497989,6040.47
NCK53,CHUKWUDI013,NCK53_CHUKWUDI013,11.6,Low Fat,0.037549969,Health and Hygiene,253.01,1994,High,Cluster 3,Supermarket Type1,367.1430293159605,5704.24
FDW03,CHUKWUDI046,FDW03_CHUKWUDI046,5.63,Normal Fat,0.024541277,Meat,262.83,2004,Small,Cluster 1,Supermarket Type1,390.9528030303029,7839.8
FDR19,CHUKWUDI027,FDR19_CHUKWUDI027,,Normal Fat,0.158947217,Fruits and Vegetables,363.78,1992,Medium,Cluster 3,Supermarket Type3,398.2481124497989,14945.55
FDX50,CHUKWUDI010,FDX50_CHUKWUDI010,20.1,Low Fat,0.124910635,Dairy,274.06,2005,,Cluster 3,Grocery Store,409.5043428571421,276.31
FDS46,CHUKWUDI017,FDS46_CHUKWUDI017,17.6,Normal Fat,0.047524635,Snack Foods,295.7,2014,,Cluster 2,Supermarket Type1,395.3521899736158,1787.67
FDS37,CHUKWUDI049,FDS37_CHUKWUDI049,7.655,Low Fat,0.031994534,Canned,285.87,2006,Medium,Cluster 1,Supermarket Type1,391.7176329787233,4633.97
FDB12,CHUKWUDI049,FDB12_CHUKWUDI049,11.15,Normal Fat,0.105471384,Baking Goods,264.66,2006,Medium,Cluster 1,Supermarket Type1,364.91892441860455,4933.58
FDV09,CHUKWUDI046,FDV09_CHUKWUDI046,12.1,Low Fat,0.020568574,Snack Foods,376.18,2004,Small,Cluster 1,Supermarket Type1,395.3521899736158,5196.57
FDH46,CHUKWUDI049,FDH46_CHUKWUDI049,6.935,Normal Fat,0.041346469,Snack Foods,257.83,2006,Medium,Cluster 1,Supermarket Type1,395.3521899736158,2050.66
FDX57,CHUKWUDI046,FDX57_CHUKWUDI046,17.25,Normal Fat,0.047266210999999995,Snack Foods,242.52,2004,Small,Cluster 1,Supermarket Type1,395.3521899736158,4617.32
NCF43,CHUKWUDI013,NCF43_CHUKWUDI013,8.51,Low Fat,0.05190268,Household,355.62,1994,High,Cluster 3,Supermarket Type1,399.9994179894175,7157.35
FDY31,CHUKWUDI045,FDY31_CHUKWUDI045,5.98,Low Fat,0.043651197999999995,Fruits and Vegetables,365.35,2009,,Cluster 2,Supermarket Type1,398.2481124497989,7724.94
NCF43,CHUKWUDI017,NCF43_CHUKWUDI017,8.51,Low Fat,0.052239735,Household,354.87,2014,,Cluster 2,Supermarket Type1,399.9994179894175,5010.15
NCE06,CHUKWUDI010,NCE06_CHUKWUDI010,5.825,Ultra Low fat,0.15312752300000002,Household,406.22,2005,,Cluster 3,Grocery Store,399.9994179894175,808.95
NCS53,CHUKWUDI046,NCS53_CHUKWUDI046,14.5,Low Fat,0.089778187,Health and Hygiene,396.15,2004,Small,Cluster 1,Supermarket Type1,367.1430293159605,6734.57
FDJ52,CHUKWUDI049,FDJ52_CHUKWUDI049,7.145,Low Fat,0.017814518,Frozen Foods,399.64,2006,Medium,Cluster 1,Supermarket Type1,388.07109409190423,5616.02
DRB13,CHUKWUDI035,DRB13_CHUKWUDI035,6.115,Normal Fat,0.007043008000000001,Soft Drinks,475.88,2011,Small,Cluster 2,Supermarket Type1,386.99823754789264,1423.15
DRE27,CHUKWUDI013,DRE27_CHUKWUDI013,11.85,Low Fat,0.132560174,Dairy,243.18,1994,High,Cluster 3,Supermarket Type1,409.5043428571421,1957.45
FDM44,CHUKWUDI010,FDM44_CHUKWUDI010,12.5,Low Fat,0.051970788,Fruits and Vegetables,259.25,2005,,Cluster 3,Grocery Store,398.2481124497989,1031.99
NCL53,CHUKWUDI035,NCL53_CHUKWUDI035,7.5,Low Fat,0.036228067,Health and Hygiene,438.01,2011,Small,Cluster 2,Supermarket Type1,367.1430293159605,11068.93
NCU54,CHUKWUDI045,NCU54_CHUKWUDI045,8.88,Ultra Low fat,0.098822387,Household,524.07,2009,,Cluster 2,Supermarket Type1,399.9994179894175,4718.86
FDD14,CHUKWUDI045,FDD14_CHUKWUDI045,20.7,Low Fat,0.170152831,Canned,456.57,2009,,Cluster 2,Supermarket Type1,391.7176329787233,6454.93
FDP21,CHUKWUDI018,FDP21_CHUKWUDI018,7.42,Normal Fat,0.0258457,Snack Foods,472.47,2016,Medium,Cluster 3,Supermarket Type2,395.3521899736158,6145.33
FDR21,CHUKWUDI010,FDR21_CHUKWUDI010,19.7,Low Fat,0.112036236,Snack Foods,437.34,2005,,Cluster 3,Grocery Store,395.3521899736158,2205.46
FDZ58,CHUKWUDI046,FDZ58_CHUKWUDI046,17.85,Low Fat,0.052176861,Snack Foods,307.02,2004,Small,Cluster 1,Supermarket Type1,395.3521899736158,2143.88
FDF59,CHUKWUDI035,FDF59_CHUKWUDI035,12.5,Low Fat,0.071230537,Starchy Foods,320.26,2011,Small,Cluster 2,Supermarket Type1,421.2993827160495,2213.79
FDE26,CHUKWUDI045,FDE26_CHUKWUDI045,9.3,Low Fat,0.089186275,Canned,363.45,2009,,Cluster 2,Supermarket Type1,391.7176329787233,6862.73
DRK12,CHUKWUDI013,DRK12_CHUKWUDI013,9.5,Low Fat,0.041851461,Soft Drinks,78.73,1994,High,Cluster 3,Supermarket Type1,386.99823754789264,1165.15
